

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Spain",203,"Total internal renewable water resources (IRWR)",4157,1962,111.2,"","",""
"Spain",203,"Total internal renewable water resources (IRWR)",4157,1967,111.2,"","",""
"Spain",203,"Total internal renewable water resources (IRWR)",4157,1972,111.2,"","",""
"Spain",203,"Total internal renewable water resources (IRWR)",4157,1977,111.2,"","",""
"Spain",203,"Total internal renewable water resources (IRWR)",4157,1982,111.2,"","",""
"Spain",203,"Total internal renewable water resources (IRWR)",4157,1987,111.2,"","",""
"Spain",203,"Total internal renewable water resources (IRWR)",4157,1992,111.2,"","",""
"Spain",203,"Total internal renewable water resources (IRWR)",4157,1997,111.2,"","",""
"Spain",203,"Total internal renewable water resources (IRWR)",4157,2002,111.2,"","",""
"Spain",203,"Total internal renewable water resources (IRWR)",4157,2007,111.2,"","",""
"Spain",203,"Total internal renewable water resources (IRWR)",4157,2012,111.2,"","",""
"Spain",203,"Total internal renewable water resources (IRWR)",4157,2017,111.2,"","",""
"Spain",203,"Total internal renewable water resources per capita",4158,1962,3568.0,"K","",""
"Spain",203,"Total internal renewable water resources per capita",4158,1967,3377.0,"K","",""
"Spain",203,"Total internal renewable water resources per capita",4158,1972,3199.0,"K","",""
"Spain",203,"Total internal renewable water resources per capita",4158,1977,3025.0,"K","",""
"Spain",203,"Total internal renewable water resources per capita",4158,1982,2903.0,"K","",""
"Spain",203,"Total internal renewable water resources per capita",4158,1987,2847.0,"K","",""
"Spain",203,"Total internal renewable water resources per capita",4158,1992,2814.0,"K","",""
"Spain",203,"Total internal renewable water resources per capita",4158,1997,2771.0,"K","",""
"Spain",203,"Total internal renewable water resources per capita",4158,2002,2649.0,"K","",""
"Spain",203,"Total internal renewable water resources per capita",4158,2007,2450.0,"K","",""
"Spain",203,"Total internal renewable water resources per capita",4158,2012,2373.0,"K","",""
"Spain",203,"Total internal renewable water resources per capita",4158,2017,2399.0,"K","",""
"Spain",203,"Water resources: total external renewable",4182,1962,0.3,"I","",""
"Spain",203,"Water resources: total external renewable",4182,1967,0.3,"I","",""
"Spain",203,"Water resources: total external renewable",4182,1972,0.3,"I","",""
"Spain",203,"Water resources: total external renewable",4182,1977,0.3,"I","",""
"Spain",203,"Water resources: total external renewable",4182,1982,0.3,"I","",""
"Spain",203,"Water resources: total external renewable",4182,1987,0.3,"I","",""
"Spain",203,"Water resources: total external renewable",4182,1992,0.3,"I","",""
"Spain",203,"Water resources: total external renewable",4182,1997,0.3,"I","",""
"Spain",203,"Water resources: total external renewable",4182,2002,0.3,"I","",""
"Spain",203,"Water resources: total external renewable",4182,2007,0.3,"I","",""
"Spain",203,"Water resources: total external renewable",4182,2012,0.3,"I","",""
"Spain",203,"Water resources: total external renewable",4182,2017,0.3,"I","",""
"Spain",203,"Total renewable surface water",4185,1962,109.8,"I","",""
"Spain",203,"Total renewable surface water",4185,1967,109.8,"I","",""
"Spain",203,"Total renewable surface water",4185,1972,109.8,"I","",""
"Spain",203,"Total renewable surface water",4185,1977,109.8,"I","",""
"Spain",203,"Total renewable surface water",4185,1982,109.8,"I","",""
"Spain",203,"Total renewable surface water",4185,1987,109.8,"I","",""
"Spain",203,"Total renewable surface water",4185,1992,109.8,"I","",""
"Spain",203,"Total renewable surface water",4185,1997,109.8,"I","",""
"Spain",203,"Total renewable surface water",4185,2002,109.8,"I","",""
"Spain",203,"Total renewable surface water",4185,2007,109.8,"I","",""
"Spain",203,"Total renewable surface water",4185,2012,109.8,"I","",""
"Spain",203,"Total renewable surface water",4185,2017,109.8,"I","",""
"Spain",203,"Total renewable groundwater",4187,1962,29.9,"I","",""
"Spain",203,"Total renewable groundwater",4187,1967,29.9,"I","",""
"Spain",203,"Total renewable groundwater",4187,1972,29.9,"I","",""
"Spain",203,"Total renewable groundwater",4187,1977,29.9,"I","",""
"Spain",203,"Total renewable groundwater",4187,1982,29.9,"I","",""
"Spain",203,"Total renewable groundwater",4187,1987,29.9,"I","",""
"Spain",203,"Total renewable groundwater",4187,1992,29.9,"I","",""
"Spain",203,"Total renewable groundwater",4187,1997,29.9,"I","",""
"Spain",203,"Total renewable groundwater",4187,2002,29.9,"I","",""
"Spain",203,"Total renewable groundwater",4187,2007,29.9,"I","",""
"Spain",203,"Total renewable groundwater",4187,2012,29.9,"I","",""
"Spain",203,"Total renewable groundwater",4187,2017,29.9,"I","",""
"Spain",203,"Total renewable water resources per capita",4190,1962,3578.0,"K","",""
"Spain",203,"Total renewable water resources per capita",4190,1967,3386.0,"K","",""
"Spain",203,"Total renewable water resources per capita",4190,1972,3208.0,"K","",""
"Spain",203,"Total renewable water resources per capita",4190,1977,3033.0,"K","",""
"Spain",203,"Total renewable water resources per capita",4190,1982,2910.0,"K","",""
"Spain",203,"Total renewable water resources per capita",4190,1987,2855.0,"K","",""
"Spain",203,"Total renewable water resources per capita",4190,1992,2822.0,"K","",""
"Spain",203,"Total renewable water resources per capita",4190,1997,2778.0,"K","",""
"Spain",203,"Total renewable water resources per capita",4190,2002,2656.0,"K","",""
"Spain",203,"Total renewable water resources per capita",4190,2007,2456.0,"K","",""
"Spain",203,"Total renewable water resources per capita",4190,2012,2380.0,"K","",""
"Spain",203,"Total renewable water resources per capita",4190,2017,2405.0,"K","",""
"Spain",203,"Total exploitable water resources",4196,1962,46.3,"","",""
"Spain",203,"Total exploitable water resources",4196,1967,46.3,"","",""
"Spain",203,"Total exploitable water resources",4196,1972,46.3,"","",""
"Spain",203,"Total exploitable water resources",4196,1977,46.3,"","",""
"Spain",203,"Total exploitable water resources",4196,1982,46.3,"","",""
"Spain",203,"Total exploitable water resources",4196,1987,46.3,"","",""
"Spain",203,"Total exploitable water resources",4196,1992,46.3,"","",""
"Spain",203,"Total exploitable water resources",4196,1997,46.3,"","",""
"Spain",203,"Total exploitable water resources",4196,2002,46.3,"","",""
"Spain",203,"Total exploitable water resources",4196,2007,46.3,"","",""
"Spain",203,"Total exploitable water resources",4196,2012,46.3,"","",""
"Spain",203,"Total dam capacity",4197,1960,17.45,"L","",""
"Spain",203,"Total dam capacity",4197,1965,24.33,"L","",""
"Spain",203,"Total dam capacity",4197,1970,36.06,"L","",""
"Spain",203,"Total dam capacity",4197,1975,39.38,"L","",""
"Spain",203,"Total dam capacity",4197,1980,40.54,"L","",""
"Spain",203,"Total dam capacity",4197,1985,41.53,"L","",""
"Spain",203,"Total dam capacity",4197,1990,47.82,"L","",""
"Spain",203,"Total dam capacity",4197,1995,51.3,"L","",""
"Spain",203,"Total dam capacity",4197,2000,52.9,"L","",""
"Spain",203,"Total dam capacity",4197,2005,53.71,"L","",""
"Spain",203,"Total dam capacity",4197,2010,53.81,"L","",""
"Spain",203,"Total dam capacity",4197,2015,53.81,"L","",""
"Spain",203,"Dam capacity per capita",4471,1960,559.9,"K","",""
"Spain",203,"Dam capacity per capita",4471,1965,738.9,"K","",""
"Spain",203,"Dam capacity per capita",4471,1970,1037.0,"K","",""
"Spain",203,"Dam capacity per capita",4471,1975,1071.0,"K","",""
"Spain",203,"Dam capacity per capita",4471,1980,1058.0,"K","",""
"Spain",203,"Dam capacity per capita",4471,1985,1063.0,"K","",""
"Spain",203,"Dam capacity per capita",4471,1990,1210.0,"K","",""
"Spain",203,"Dam capacity per capita",4471,1995,1278.0,"K","",""
"Spain",203,"Dam capacity per capita",4471,2000,1260.0,"K","",""
"Spain",203,"Dam capacity per capita",4471,2005,1183.0,"K","",""
"Spain",203,"Dam capacity per capita",4471,2010,1148.0,"K","",""
"Spain",203,"Dam capacity per capita",4471,2015,1161.0,"K","",""
"Spain",203,"Agricultural water withdrawal",4250,1986,28.43,"","",""
"Spain",203,"Agricultural water withdrawal",4250,1991,23.7,"E","",""
"Spain",203,"Agricultural water withdrawal",4250,1997,23.41,"E","",""
"Spain",203,"Agricultural water withdrawal",4250,2002,23.04,"E","",""
"Spain",203,"Agricultural water withdrawal",4250,2007,23.18,"E","",""
"Spain",203,"Agricultural water withdrawal",4250,2012,25.47,"E","",""
"Spain",203,"Agricultural water withdrawal",4250,2014,21.96,"","",""
"Spain",203,"Industrial water withdrawal",4252,1986,11.92,"","",""
"Spain",203,"Industrial water withdrawal",4252,1991,6.4,"E","",""
"Spain",203,"Industrial water withdrawal",4252,1997,6.68,"E","",""
"Spain",203,"Industrial water withdrawal",4252,2002,7.447,"E","",""
"Spain",203,"Industrial water withdrawal",4252,2007,6.495,"E","",""
"Spain",203,"Industrial water withdrawal",4252,2012,6.572,"E","",""
"Spain",203,"Industrial water withdrawal",4252,2014,6.339,"","",""
"Spain",203,"Municipal water withdrawal",4251,1986,5.502,"","",""
"Spain",203,"Municipal water withdrawal",4251,1991,6.8,"E","",""
"Spain",203,"Municipal water withdrawal",4251,1997,4.509,"E","",""
"Spain",203,"Municipal water withdrawal",4251,2002,5.448,"E","",""
"Spain",203,"Municipal water withdrawal",4251,2007,5.898,"E","",""
"Spain",203,"Municipal water withdrawal",4251,2012,5.308,"E","",""
"Spain",203,"Municipal water withdrawal",4251,2014,4.552,"","",""
"Spain",203,"Total water withdrawal",4253,1975,36.08,"E","",""
"Spain",203,"Total water withdrawal",4253,1980,39.92,"E","",""
"Spain",203,"Total water withdrawal",4253,1986,45.85,"","",""
"Spain",203,"Total water withdrawal",4253,1991,36.9,"E","",""
"Spain",203,"Total water withdrawal",4253,1997,34.6,"E","",""
"Spain",203,"Total water withdrawal",4253,2002,35.94,"E","",""
"Spain",203,"Total water withdrawal",4253,2007,35.57,"E","",""
"Spain",203,"Total water withdrawal",4253,2012,37.35,"E","",""
"Spain",203,"Total water withdrawal",4253,2014,32.85,"","",""
"Spain",203,"Total water withdrawal per capita",4257,1975,981.4,"E","",""
"Spain",203,"Total water withdrawal per capita",4257,1980,1042.0,"E","",""
"Spain",203,"Total water withdrawal per capita",4257,1986,1174.0,"K","",""
"Spain",203,"Total water withdrawal per capita",4257,1991,933.8,"E","",""
"Spain",203,"Total water withdrawal per capita",4257,1997,862.2,"E","",""
"Spain",203,"Total water withdrawal per capita",4257,2002,856.0,"E","",""
"Spain",203,"Total water withdrawal per capita",4257,2007,783.6,"E","",""
"Spain",203,"Total water withdrawal per capita",4257,2012,797.1,"E","",""
"Spain",203,"Total water withdrawal per capita",4257,2014,708.7,"K","",""
"Spain",203,"Environmental Flow Requirements",4549,1962,38.15,"E","",""
"Spain",203,"Environmental Flow Requirements",4549,1967,38.15,"E","",""
"Spain",203,"Environmental Flow Requirements",4549,1972,38.15,"E","",""
"Spain",203,"Environmental Flow Requirements",4549,1977,38.15,"E","",""
"Spain",203,"Environmental Flow Requirements",4549,1982,38.15,"E","",""
"Spain",203,"Environmental Flow Requirements",4549,1987,38.15,"E","",""
"Spain",203,"Environmental Flow Requirements",4549,1992,38.15,"E","",""
"Spain",203,"Environmental Flow Requirements",4549,1997,38.15,"E","",""
"Spain",203,"Environmental Flow Requirements",4549,2002,38.15,"E","",""
"Spain",203,"Environmental Flow Requirements",4549,2007,38.15,"E","",""
"Spain",203,"Environmental Flow Requirements",4549,2012,38.15,"E","",""
"Spain",203,"Environmental Flow Requirements",4549,2017,38.15,"E","",""
"Sweden",210,"Total population",4104,1962,7580.0,"E","",""
"Sweden",210,"Total population",4104,1967,7876.0,"E","",""
"Sweden",210,"Total population",4104,1972,8127.0,"E","",""
"Sweden",210,"Total population",4104,1977,8251.0,"E","",""
"Sweden",210,"Total population",4104,1982,8329.0,"E","",""
"Sweden",210,"Total population",4104,1987,8421.0,"E","",""
"Sweden",210,"Total population",4104,1992,8687.0,"E","",""
"Sweden",210,"Total population",4104,1997,8869.0,"E","",""
"Sweden",210,"Total population",4104,2002,8921.0,"E","",""
"Sweden",210,"Total population",4104,2007,9163.0,"E","",""
"Sweden",210,"Total population",4104,2012,9541.0,"E","",""
"Sweden",210,"Total population",4104,2017,9911.0,"E","",""
"Sweden",210,"Rural population",4105,1962,1953.0,"E","",""
"Sweden",210,"Rural population",4105,1967,1680.0,"E","",""
"Sweden",210,"Rural population",4105,1972,1477.0,"E","",""
"Sweden",210,"Rural population",4105,1977,1417.0,"E","",""
"Sweden",210,"Rural population",4105,1982,1412.0,"E","",""
"Sweden",210,"Rural population",4105,1987,1429.0,"E","",""
"Sweden",210,"Rural population",4105,1992,1453.0,"E","",""
"Sweden",210,"Rural population",4105,1997,1432.0,"E","",""
"Sweden",210,"Rural population",4105,2002,1424.0,"E","",""
"Sweden",210,"Rural population",4105,2007,1415.0,"E","",""
"Sweden",210,"Rural population",4105,2012,1422.0,"E","",""
"Sweden",210,"Rural population",4105,2017,1449.0,"E","",""
"Sweden",210,"Urban population",4106,1962,5627.0,"E","",""
"Sweden",210,"Urban population",4106,1967,6196.0,"E","",""
"Sweden",210,"Urban population",4106,1972,6650.0,"E","",""
"Sweden",210,"Urban population",4106,1977,6834.0,"E","",""
"Sweden",210,"Urban population",4106,1982,6917.0,"E","",""
"Sweden",210,"Urban population",4106,1987,6992.0,"E","",""
"Sweden",210,"Urban population",4106,1992,7234.0,"E","",""
"Sweden",210,"Urban population",4106,1997,7437.0,"E","",""
"Sweden",210,"Urban population",4106,2002,7497.0,"E","",""
"Sweden",210,"Urban population",4106,2007,7748.0,"E","",""
"Sweden",210,"Urban population",4106,2012,8119.0,"E","",""
"Sweden",210,"Urban population",4106,2017,8462.0,"E","",""
"Sweden",210,"Population density",4107,1962,16.83,"E","",""
"Sweden",210,"Population density",4107,1967,17.49,"E","",""
"Sweden",210,"Population density",4107,1972,18.05,"E","",""
"Sweden",210,"Population density",4107,1977,18.32,"E","",""
"Sweden",210,"Population density",4107,1982,18.5,"E","",""
"Sweden",210,"Population density",4107,1987,18.7,"E","",""
"Sweden",210,"Population density",4107,1992,19.29,"E","",""
"Sweden",210,"Population density",4107,1997,19.7,"E","",""
"Sweden",210,"Population density",4107,2002,19.81,"E","",""
"Sweden",210,"Population density",4107,2007,20.35,"E","",""
"Sweden",210,"Population density",4107,2012,21.32,"E","",""
"Sweden",210,"Population density",4107,2017,22.15,"E","",""
"Sweden",210,"Gross Domestic Product (GDP)",4112,1962,1.7511477311E10,"E","",""
"Sweden",210,"Gross Domestic Product (GDP)",4112,1967,2.7463409202E10,"E","",""
"Sweden",210,"Gross Domestic Product (GDP)",4112,1972,4.8263914959E10,"E","",""
"Sweden",210,"Gross Domestic Product (GDP)",4112,1977,9.3136775103E10,"E","",""
"Sweden",210,"Gross Domestic Product (GDP)",4112,1982,1.13E11,"E","",""
"Sweden",210,"Gross Domestic Product (GDP)",4112,1987,1.8E11,"E","",""
"Sweden",210,"Gross Domestic Product (GDP)",4112,1992,2.8E11,"E","",""
"Sweden",210,"Gross Domestic Product (GDP)",4112,1997,2.64E11,"E","",""
"Sweden",210,"Gross Domestic Product (GDP)",4112,2002,2.64E11,"E","",""
"Sweden",210,"Gross Domestic Product (GDP)",4112,2007,4.88E11,"E","",""
"Sweden",210,"Gross Domestic Product (GDP)",4112,2012,5.44E11,"E","",""
"Sweden",210,"Gross Domestic Product (GDP)",4112,2015,4.93E11,"E","",""
"Sweden",210,"GDP per capita",4458,1962,2310.0,"E","",""
"Sweden",210,"GDP per capita",4458,1967,3487.0,"E","",""
"Sweden",210,"GDP per capita",4458,1972,5939.0,"E","",""
"Sweden",210,"GDP per capita",4458,1977,11288.0,"E","",""
"Sweden",210,"GDP per capita",4458,1982,13567.0,"E","",""
