"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Total water withdrawal (10^9 m3/year)","Iceland",,,"",,,,"",,,,"",,,,"",,1980,0.108,"E",,1985,0.112,"E",,1992,0.167,"E",,,,"",,2002,0.165,"E",,2004,0.165,"E",,2012,3.571,"E",,2015,0.2783,"",
"Total water withdrawal (10^9 m3/year)","India",,,"",,,,"",,,,"",,1975,380.0,"",,1980,438.3,"I",,1986,497.4,"I",,1990,500.0,"",,,,"",,2000,610.4,"I",,,,"",,2010,761.0,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Indonesia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,74.34,"",,,,"",,2000,113.3,"",,,,"",,,,"",,2016,222.6,"",
"Total water withdrawal (10^9 m3/year)","Iran (Islamic Republic of)",,,"",,,,"",,,,"",,1975,45.0,"",,,,"",,,,"",,,,"",,1995,83.0,"",,2001,89.7,"I",,2004,93.3,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Iraq",,,"",,,,"",,,,"",,1975,40.56,"",,1980,40.8,"I",,1985,41.02,"",,1990,42.8,"",,1995,54.4,"I",,2000,66.0,"",,,,"",,,,"",,2016,38.55,"",
"Total water withdrawal (10^9 m3/year)","Ireland",,,"",,,,"",,,,"",,,,"",,1980,1.07,"E",,,,"",,,,"",,1994,1.176,"E",,,,"",,2007,0.73,"E",,2009,0.757,"E",,,,"",
"Total water withdrawal (10^9 m3/year)","Israel",,,"",,,,"",,1970,1.564,"",,1975,1.632,"I",,1980,1.7,"",,1986,1.9,"",,1990,1.804,"",,1995,1.812,"E",,2002,1.831,"",,2004,1.954,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Italy",,,"",,,,"",,1970,41.6,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,45.41,"K",,,,"",,2008,53.75,"E",,2015,34.19,"",
"Total water withdrawal (10^9 m3/year)","Jamaica",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1993,0.928,"",,,,"",,2007,0.812,"I",,,,"",,2016,1.354,"",
"Total water withdrawal (10^9 m3/year)","Japan",,,"",,,,"",,,,"",,,,"",,1980,88.2,"",,,,"",,1992,91.4,"",,1997,89.23,"E",,2002,84.65,"E",,2007,82.98,"E",,2009,81.45,"E",,,,"",
"Total water withdrawal (10^9 m3/year)","Jordan",,,"",,,,"",,,,"",,1975,0.451,"",,1980,0.535,"I",,1985,0.619,"",,1992,0.984,"",,,,"",,2002,0.803,"",,2007,0.932,"",,2012,0.849,"",,2016,1.044,"",
"Total water withdrawal (10^9 m3/year)","Kazakhstan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1995,33.67,"",,2002,19.7,"",,2007,20.72,"",,2012,21.39,"",,2016,22.77,"",
"Total water withdrawal (10^9 m3/year)","Kenya",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,2.049,"",,,,"",,,,"",,2003,2.32,"",,2010,3.218,"",,2016,4.032,"",
"Total water withdrawal (10^9 m3/year)","Kiribati",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Kuwait",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,0.538,"",,2002,0.9132,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Kyrgyzstan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,10.09,"",,2000,10.08,"L",,2006,8.007,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Lao People's Democratic Republic",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2005,3.493,"L",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Latvia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1995,0.418,"E",,2002,0.2563,"E",,2007,0.2182,"E",,2012,0.2602,"E",,2016,0.2244,"",
"Total water withdrawal (10^9 m3/year)","Lebanon",,,"",,,,"",,,,"",,1975,0.751,"",,,,"",,,,"",,,,"",,1994,1.293,"",,2000,1.433,"L",,2005,1.31,"",,,,"",,2015,1.84,"",
"Total water withdrawal (10^9 m3/year)","Lesotho",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.05,"",,,,"",,,,"",,2000,0.0438,"L",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Liberia",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.13,"",,,,"",,,,"",,2000,0.1308,"L",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Libya",,,"",,,,"",,,,"",,1975,1.2,"",,1980,1.47,"",,1985,3.115,"I",,1990,4.76,"",,1994,4.6,"",,2000,4.326,"",,2005,4.869,"",,2012,5.83,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Liechtenstein",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Lithuania",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1995,4.352,"",,2001,2.768,"E",,2007,2.269,"E",,,,"",,2017,2.768,"",
"Total water withdrawal (10^9 m3/year)","Luxembourg",,,"",,,,"",,1970,0.0348,"E",,1975,0.0425,"E",,1980,0.0397,"E",,1985,0.067,"E",,,,"",,1995,0.0565,"E",,1999,0.0605,"E",,,,"",,2012,0.0445,"E",,2016,0.044,"",
"Total water withdrawal (10^9 m3/year)","Madagascar",,,"",,,,"",,,,"",,,,"",,,,"",,1984,16.3,"",,,,"",,,,"",,2000,13.37,"I",,2006,13.56,"I",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Malawi",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,0.936,"",,2002,1.325,"L",,2005,1.357,"L",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Malaysia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,10.12,"I",,1996,5.488,"I",,2000,9.305,"L",,2005,11.2,"L",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Maldives",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.0034,"",,,,"",,,,"",,,,"",,,,"",,2008,0.0059,"I",,,,"",
"Total water withdrawal (10^9 m3/year)","Mali",,,"",,,,"",,,,"",,,,"",,,,"",,1987,1.36,"",,,,"",,,,"",,,,"",,2006,5.186,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Malta",,,"",,,,"",,,,"",,,,"",,1980,0.02,"",,,,"",,,,"",,1995,0.056,"",,2002,0.0538,"K",,2007,0.0557,"K",,2012,0.0399,"E",,2016,0.0628,"K",
"Total water withdrawal (10^9 m3/year)","Marshall Islands",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Mauritania",,,"",,,,"",,,,"",,,,"",,1980,0.73,"",,,,"",,,,"",,,,"",,2000,1.601,"L",,2005,1.35,"L",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Mauritius",,,"",,,,"",,,,"",,1975,0.36,"",,,,"",,,,"",,1990,0.566,"",,1995,0.615,"",,2000,0.61,"",,2003,0.725,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Mexico",,,"",,,,"",,,,"",,,,"",,1980,56.0,"E",,,,"",,,,"",,,,"",,2002,72.6,"",,2007,78.95,"",,2012,82.73,"",,2016,86.58,"",
"Total water withdrawal (10^9 m3/year)","Micronesia (Federated States of)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Monaco",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.0067,"E",,1997,0.006,"E",,2002,0.0058,"E",,2007,0.0055,"E",,2009,0.005,"E",,,,"",
"Total water withdrawal (10^9 m3/year)","Mongolia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1993,0.428,"",,,,"",,2006,0.54,"",,2009,0.551,"",,2016,0.4624,"",
"Total water withdrawal (10^9 m3/year)","Montenegro",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2010,0.1609,"K",,,,"",
"Total water withdrawal (10^9 m3/year)","Morocco",,,"",,,,"",,,,"",,1975,9.0,"",,1980,10.05,"",,1985,11.0,"",,1992,11.04,"",,1995,11.26,"I",,2002,14.82,"",,,,"",,2010,10.43,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Mozambique",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.605,"",,,,"",,2001,0.8842,"L",,,,"",,,,"",,2015,1.473,"",
"Total water withdrawal (10^9 m3/year)","Myanmar",,,"",,,,"",,,,"",,,,"",,,,"",,1987,28.26,"I",,,,"",,,,"",,2000,33.23,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Namibia",,,"",,,,"",,,,"",,,,"",,,,"",,1985,0.14,"",,1991,0.249,"",,1995,0.273,"I",,2002,0.288,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Nauru",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Nepal",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,9.562,"L",,2006,9.497,"L",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Netherlands",,,"",,,,"",,,,"",,,,"",,1980,9.198,"E",,1985,9.349,"E",,1991,7.983,"E",,1996,6.507,"E",,2002,8.914,"E",,2007,10.95,"E",,2012,10.72,"E",,2014,8.919,"",
"Total water withdrawal (10^9 m3/year)","New Zealand",,,"",,,,"",,,,"",,,,"",,1980,1.2,"",,1985,1.9,"",,,,"",,,,"",,1999,3.14,"E",,2006,4.908,"E",,2010,5.201,"E",,,,"",
"Total water withdrawal (10^9 m3/year)","Nicaragua",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2001,1.388,"",,,,"",,2011,1.545,"I",,,,"",
"Total water withdrawal (10^9 m3/year)","Niger",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1988,0.5,"",,,,"",,,,"",,2005,0.9836,"L",,,,"",,2016,1.747,"",
"Total water withdrawal (10^9 m3/year)","Nigeria",,,"",,,,"",,,,"",,,,"",,,,"",,1987,5.59,"I",,,,"",,,,"",,2000,10.31,"L",,2005,11.57,"L",,2010,12.47,"L",,,,"",
"Total water withdrawal (10^9 m3/year)","Niue",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","North Macedonia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1996,1.555,"",,2002,0.6332,"E",,2007,0.5512,"E",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Norway",,,"",,,,"",,,,"",,,,"",,1980,2.0,"",,,,"",,,,"",,1996,2.42,"E",,2002,2.399,"E",,2007,3.026,"E",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Occupied Palestinian Territory",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2001,0.279,"",,2005,0.418,"",,,,"",,2016,0.3636,"",
"Total water withdrawal (10^9 m3/year)","Oman",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1991,1.223,"",,,,"",,2000,1.36,"L",,2003,1.321,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Pakistan",,,"",,,,"",,,,"",,1975,153.4,"",,,,"",,,,"",,1991,155.6,"",,,,"",,2000,172.6,"L",,,,"",,2008,183.5,"K",,,,"",
"Total water withdrawal (10^9 m3/year)","Palau",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Panama",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2010,1.037,"",,2016,1.211,"",
"Total water withdrawal (10^9 m3/year)","Papua New Guinea",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,0.2714,"L",,2005,0.3921,"L",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Paraguay",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.43,"",,,,"",,,,"",,2000,0.49,"L",,,,"",,2012,2.413,"I",,,,"",
"Total water withdrawal (10^9 m3/year)","Peru",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2008,13.66,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Philippines",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2006,78.9,"",,2009,81.56,"",,2016,85.14,"",
"Total water withdrawal (10^9 m3/year)","Poland",,,"",,,,"",,1970,10.11,"E",,1975,13.53,"E",,1980,15.13,"E",,1985,16.41,"E",,1992,13.39,"E",,1997,12.8,"E",,2002,11.73,"E",,2007,12.03,"E",,2012,11.48,"E",,2016,10.58,"",
"Total water withdrawal (10^9 m3/year)","Portugal",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1991,8.6,"E",,,,"",,1998,11.14,"E",,2007,9.151,"E",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Puerto Rico",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,4.21,"",,,,"",,2000,3.881,"",,2005,4.162,"",,2010,4.153,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Qatar",,,"",,,,"",,,,"",,1975,0.15,"",,,,"",,,,"",,,,"",,1994,0.2849,"",,2000,0.2939,"I",,2005,0.444,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Republic of Korea",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,20.57,"E",,1997,25.44,"E",,2002,29.16,"E",,2005,29.2,"E",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Republic of Moldova",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,1.963,"",,,,"",,,,"",,2007,1.065,"I",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Romania",,,"",,,,"",,1970,9.59,"",,1975,14.4,"",,1980,18.8,"",,1985,20.5,"",,1990,20.41,"",,1997,12.46,"",,2002,9.222,"K",,2007,6.884,"E",,2012,6.482,"E",,2016,6.374,"",
"Total water withdrawal (10^9 m3/year)","Russian Federation",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,77.1,"",,2001,66.2,"",,,,"",,,,"",,2016,69.5,"",
"Total water withdrawal (10^9 m3/year)","Rwanda",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,0.15,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Saint Kitts and Nevis",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2012,0.0156,"I",,,,"",
"Total water withdrawal (10^9 m3/year)","Saint Lucia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2007,0.0429,"I",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Saint Vincent and the Grenadines",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1995,0.01,"",,,,"",,,,"",,,,"",,2013,0.0085,"I",
"Total water withdrawal (10^9 m3/year)","Samoa",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","San Marino",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Sao Tome and Principe",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1993,0.007,"",,,,"",,,,"",,,,"",,2016,0.0409,"",
"Total water withdrawal (10^9 m3/year)","Saudi Arabia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,17.02,"",,,,"",,,,"",,2006,23.67,"E",,2012,20.88,"",,2017,23.35,"",
"Total water withdrawal (10^9 m3/year)","Senegal",,,"",,,,"",,,,"",,,,"",,,,"",,1987,1.36,"",,,,"",,,,"",,2002,2.221,"I",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Serbia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2007,3.958,"E",,2012,3.869,"E",,2016,4.707,"",
"Total water withdrawal (10^9 m3/year)","Seychelles",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1989,0.0119,"I",,,,"",,,,"",,2005,0.0137,"I",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Sierra Leone",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.37,"",,,,"",,,,"",,2000,0.1889,"L",,2005,0.2122,"L",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Singapore",,,"",,,,"",,,,"",,1975,0.19,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Slovakia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,1.31,"E",,2002,1.094,"E",,2007,0.688,"E",,2012,0.6653,"E",,2016,0.535,"",
"Total water withdrawal (10^9 m3/year)","Slovenia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,0.8992,"E",,2007,0.9349,"E",,2012,0.9281,"E",,2016,0.8873,"",
"Total water withdrawal (10^9 m3/year)","Solomon Islands",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Somalia",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.81,"",,,,"",,,,"",,2000,3.29,"L",,2003,3.298,"I",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","South Africa",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,13.31,"",,1995,12.9,"I",,2000,12.79,"",,,,"",,,,"",,2013,15.5,"",
"Total water withdrawal (10^9 m3/year)","South Sudan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2011,0.658,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Spain",,,"",,,,"",,,,"",,1975,36.08,"E",,1980,39.92,"E",,1986,45.85,"",,1991,36.9,"E",,1997,34.6,"E",,2002,35.94,"E",,2007,35.57,"E",,2012,37.35,"E",,2014,32.85,"",
"Total water withdrawal (10^9 m3/year)","Sri Lanka",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,9.769,"",,,,"",,2000,13.01,"L",,2005,12.95,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Sudan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2011,26.93,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Suriname",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.46,"",,,,"",,,,"",,2000,0.67,"L",,2006,0.6159,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Sweden",,,"",,,,"",,1970,4.073,"E",,1975,4.135,"E",,1980,4.106,"E",,1985,2.97,"E",,1992,2.973,"E",,1997,2.711,"E",,2002,2.676,"E",,2007,2.63,"E",,2010,2.689,"E",,,,"",
"Total water withdrawal (10^9 m3/year)","Switzerland",,,"",,,,"",,,,"",,1975,2.598,"E",,1980,2.589,"E",,1985,2.646,"E",,1992,2.695,"E",,1997,2.559,"E",,2002,2.518,"E",,,,"",,2012,2.005,"E",,,,"",
"Total water withdrawal (10^9 m3/year)","Syrian Arab Republic",,,"",,,,"",,,,"",,1975,3.34,"",,,,"",,,,"",,,,"",,1997,14.43,"",,2002,16.36,"",,2005,16.76,"I",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Tajikistan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,11.87,"",,2000,11.96,"L",,2006,11.49,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Thailand",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2007,57.31,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Timor-Leste",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2004,1.172,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Togo",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.091,"",,,,"",,,,"",,2002,0.169,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Tokelau",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Tonga",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Trinidad and Tobago",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,0.297,"",,2000,0.314,"",,2005,0.345,"I",,2011,0.3832,"I",,,,"",
"Total water withdrawal (10^9 m3/year)","Tunisia",,,"",,,,"",,,,"",,1975,1.07,"",,1980,1.9,"",,1985,2.3,"",,1990,3.075,"",,1995,2.857,"I",,2001,2.85,"I",,,,"",,2011,3.305,"I",,2017,4.875,"",
"Total water withdrawal (10^9 m3/year)","Turkey",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,31.6,"",,,,"",,2000,42.0,"",,2003,40.1,"",,2008,42.01,"E",,2016,58.95,"",
"Total water withdrawal (10^9 m3/year)","Turkmenistan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,23.78,"",,2000,24.91,"L",,2004,27.95,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Tuvalu",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Uganda",,,"",,,,"",,1970,0.2,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,0.3174,"I",,,,"",,2008,0.637,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Ukraine",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,26.0,"",,,,"",,2000,18.28,"",,2005,15.08,"",,2010,14.85,"",,2016,9.862,"",
"Total water withdrawal (10^9 m3/year)","United Arab Emirates",,,"",,,,"",,,,"",,,,"",,1980,0.9,"",,,,"",,,,"",,1995,2.108,"",,2000,2.904,"I",,2005,3.998,"I",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","United Kingdom",,,"",,,,"",,,,"",,,,"",,1980,13.51,"E",,1985,11.53,"E",,1990,12.05,"E",,1995,12.12,"E",,2002,15.81,"K",,2007,8.513,"E",,2012,8.214,"E",,2016,8.42,"",
"Total water withdrawal (10^9 m3/year)","United Republic of Tanzania",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,5.184,"K",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","United States of America",,,"",,,,"",,,,"",,,,"",,1980,517.7,"E",,,,"",,1990,559.3,"",,,,"",,2000,559.3,"",,2005,562.4,"",,2010,485.6,"",,2015,444.3,"",
"Total water withdrawal (10^9 m3/year)","Uruguay",,,"",,1965,0.65,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,3.66,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Uzbekistan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,58.05,"",,2001,60.58,"",,2005,56.0,"",,,,"",,2016,54.56,"",
"Total water withdrawal (10^9 m3/year)","Vanuatu",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Venezuela (Bolivarian Republic of)",,,"",,,,"",,1970,4.1,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,9.064,"L",,2007,22.63,"I",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Viet Nam",,,"",,,,"",,,,"",,,,"",,1980,37.86,"",,1985,45.27,"",,,,"",,,,"",,,,"",,2005,82.03,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Yemen",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,2.932,"",,,,"",,2000,3.4,"",,2005,3.565,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Zambia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,1.747,"",,1994,1.706,"",,2002,1.572,"L",,,,"",,,,"",,,,"",
"Total water withdrawal (10^9 m3/year)","Zimbabwe",,,"",,,,"",,,,"",,,,"",,,,"",,1987,1.22,"",,,,"",,,,"",,2002,4.205,"",,2007,3.57,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Total water withdrawal per capita (m3/inhab/year)","Afghanistan",,,"",,,,"",,,,"",,1975,818.8,"K",,,,"",,1987,2270.0,"K",,,,"",,,,"",,2000,922.7,"K",,,,"",,,,"",,,,"",
"Total water withdrawal per capita (m3/inhab/year)","Albania",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,370.3,"K",,,,"",,2000,589.3,"K",,2006,433.5,"K",,,,"",,,,"",
"Total water withdrawal per capita (m3/inhab/year)","Algeria",,,"",,,,"",,1970,130.1,"K",,1975,141.3,"K",,1980,145.8,"K",,1985,146.3,"K",,1990,165.6,"K",,,,"",,2001,178.9,"K",,,,"",,2012,224.3,"K",,2016,241.5,"K",
"Total water withdrawal per capita (m3/inhab/year)","Andorra",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total water withdrawal per capita (m3/inhab/year)","Angola",,,"",,,,"",,,,"",,,,"",,,,"",,1987,42.79,"K",,,,"",,,,"",,2000,36.45,"K",,2005,33.61,"K",,,,"",,,,"",
"Total water withdrawal per capita (m3/inhab/year)","Antigua and Barbuda",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,73.07,"K",,,,"",,,,"",,2005,91.92,"K",,2012,118.8,"K",,,,"",
"Total water withdrawal per capita (m3/inhab/year)","Argentina",,,"",,,,"",,,,"",,1976,1027.0,"K",,,,"",,,,"",,,,"",,1995,797.6,"K",,,,"",,,,"",,2011,897.5,"K",,,,"",
"Total water withdrawal per capita (m3/inhab/year)","Armenia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1995,933.6,"K",,2002,571.2,"K",,2007,974.4,"K",,2012,1020.0,"K",,2017,971.7,"K",
"Total water withdrawal per capita (m3/inhab/year)","Australia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1996,1202.0,"E",,2001,1114.0,"K",,2005,895.6,"K",,2012,702.0,"K",,2016,659.7,"K",
